from,Bintulu,Limassol,Mizushima,Tombak LNG Terminal,Fos - Cavaou LNG Terminal,Kitakyushu,Barcelona,Tangguh,Chiwan,Halifax,Malacca,Point Fortin,Otaru,Kushiro,Le Havre,Koper,Kagoshima,Quintero,Osaka,Kochi,Qalhat,Incheon,Quebec,Rotterdam,Khor al Zubair,Isle of Grain,Okinawa,Falconara,Ohgishima,Semarang,Hadera,Mossel Bay,Donghae,Bahrain,Cameron,Arzew,Shenzhen,Dalian,Zhangjiagang,Aliaga,Punta Europa,Guayama,Tobata,Wakayama,Nanao,Suez Canal,Seria,Lahad Datu,Zhuhai,Pointe-a-Pitre,Soyo,Pluto,Gioia Tauro,Luwuk,Shanghai,Rostock,Qinzhou,Vyborg,Port Qasim,Pecem,Guayanilla,Swinoujscie,Karwar - South Port,Lumut,Sabine Pass,Negishi,Cartagena,Joetsu,Kwangyang,Panigaglia,Qingdao,Rosignano LNG,Dragon,Hakodate,Shinminato,Lake Charles,Port Esquivel,New Plymouth,Yokohama,Coega,Niigata-Nishi,Kakinada,Escobar,Qinhuangdao,Pampa Melchorita,Balboa,Livorno,Sodegaura,Port Moresby,Costa Azul,Huelva,Rio Grande,Zeebrugge,Revithoussa,Kenai,Tianjin,Fujairah,Corpus Christi,Tripoli,Senboku,El Ferrol,Kitimat,Dar-es-Salaam,Northeast Gateway Deepwater Port,Cove Point,Marsa el Brega,Rosarito,Everett,Heibei,Acajutla,Paldiski,Yangshan,Sendai,Cai Mep,Hammerfest,Higashi-Ogishima,Fos Sur Mer,Lianyungang,Sakhalin,Salvador,Bonny,Karratha Gas Plant,Ortona,Mombasa,Fort de France,Map Ta Phut,Barrow Island,Soma,Mejillones,Canaport,Hatsukaichi,Pascagoula,Manzanillo,Mozambique Port,Niigata Higashi,Yuzhny,Jiangsu,AES Andres,Golden Pass,Brownsville,Dahej,Hainan,Gwangyang,Colon,Ningbo,Ashdod,Skikda,Cape Town,Bethioua,Yokkaichi,Sungai Udang,Sagunto,Dunkirk,Guanabara,Jorf Lasfar,Arun,Batangas,Dangjin,Pipavav,Boryeong,Drovyanoy,Bal Haf LNG,Hitachi,Trieste,Puerto Bahia,Gulf Gateway Deepwater Port,Tenerife,Haikou,Bilbao,Jebel Ali,Panama Canal,Krk Island,Tokyo Bay,Yangpu,Chittagong,Neptune,Yung An,Montevideo,Freeport,Taranto,Chita,Coos Bay,Marmara Ereglisi,Porto Empedocle,Taichung,Johore,Ennore,Fukuoko,Panjang,Guangdong,Nagasaki,Gibraltar,Himeji,Jakarta,Sao Francisco do Sul,Darwin,South Hook LNG,Futtsu,Talcahuano,Hachinohe,Dampier,Port Dolphin,Tabangao,Ras Laffan,Hazira,Ho Chi Min City,Altamira,Shimizu,Gladstone,Sakai,Klaipeda,Gangavaram,Jurong Marine Base - Singapore,Vladivostok,Malta,Karachi,Ambon,Kawagoe,Sakaide,Haldia,Teeside,Yanai,Pars LNG Terminal,Mundra,Holyhead,Brass,Port Said,Shtokman,Plaquemines,Abu Dhabi,Limerick,Sines,Ain Sokhna,Dabhol,Idku,Bahia Blanca,Oita,Aqaba,Dili,Tong Yong,Montoir,Kribi,Damietta,Port Arthur,Wilhelmshaven,Elba,Fujian,Samcheog,Prince Rupert,Suez,Mina Al Ahmadi,Bontang,Rovigo,Pyeongtaek
Altamira,12989,6822,15039,9970,5609,14898,5432,14264,13799,2477,12234,2331,15622,15726,4982,6633,14760,9253,15064,10496,9430,14955,3292,5187,10247,5169,14438,6528,15261,12900,6917,7882,15042,10044,544,5171,13798,15031,14688,6557,6414,1924,14896,15032,15310,,13085,13654,13790,2208,6769,12756,5938,13896,14621,5590,13734,6176,9758,3933,1891,5620,10206,13090,511,15259,5158,15314,14837,5794,14915,5788,4774,15531,15321,550,1343,12238,15260,8011,15353,11615,6570,15149,10385,11737,5777,15269,14476,13536,4849,6152,5124,6426,15780,15199,9642,391,6946,15061,4693,15029,9979,2279,1922,6306,13560,2292,15171,12052,6014,14547,15467,12981,5568,15266,5613,14926,15820,4756,6346,12755,6459,10129,2236,13114,12726,15450,9844,2442,14991,739,12572,9420,15363,7084,14691,1736,514,291,10010,13716,14837,1644,14520,6926,5517,7595,5170,15147,12237,5319,5075,5449,4783,11876,13706,14915,9938,14891,6699,8512,15357,6635,1667,484,4521,13717,4919,9841,,6591,15273,13645,12079,2279,13980,6428,449,6193,15146,14386,6693,5834,14326,12403,11393,14800,12559,13812,14772,4917,15085,12692,5779,13724,4771,15260,9026,15620,12759,914,13706,9967,10047,13008,0,15188,13668,15061,5815,11646,12354,15384,5903,9742,13884,15147,15032,11978,5198,14949,9959,9839,4833,6280,6828,5863,655,9914,4622,4721,6954,10063,6729,6836,14926,7236,13573,14882,4918,6481,6804,521,5404,1475,14386,15042,15066,6931,10193,13677,6619,14952
Shimizu,2479,8546,356,6479,9939,485,9944,2580,1667,12959,2959,13716,806,648,11485,9657,524,9341,291,4711,5961,966,13336,11690,6756,11672,778,9552,129,3257,8495,8245,722,6553,15052,10038,1665,1101,1036,8963,10862,13656,482,260,912,,2327,,1677,13491,10267,3685,9641,2428,969,12387,2080,12973,5745,12142,13694,12416,5017,2332,15045,127,10044,878,665,9836,1050,9800,11410,596,922,15058,14205,4888,128,8067,825,4425,10879,1219,8579,7799,9816,137,3323,5041,10391,10901,11626,8952,3463,1269,6165,15155,8606,289,10946,4082,8253,13295,13707,9141,5029,13308,1241,6963,12810,941,347,2407,12905,134,9942,1068,1007,11786,10886,3684,9482,8403,13546,2967,3727,330,9242,13232,447,14829,6051,7701,822,9511,966,13827,15048,15136,5496,1876,665,14600,981,8479,9686,8511,10037,135,2962,10013,11578,11585,10514,3323,1758,926,5434,900,14038,6745,237,9659,14381,14940,10989,1878,11180,6350,,9615,141,1950,4361,13295,1369,10737,15087,9286,134,4355,9120,9362,1177,2836,4421,642,3437,1631,630,10268,312,3347,11319,3154,11407,128,,500,3688,14718,1758,6476,5417,2434,15173,0,3839,288,12612,4403,2849,1017,9278,5738,2664,135,348,4421,11893,444,6467,5618,11506,10872,8341,13203,14860,6423,11493,10551,8237,5202,8501,10421,421,8185,2782,631,11272,10805,8393,15055,11922,13967,1227,722,3897,8239,6701,2521,9642,963
Gladstone,3829,9528,3957,7461,10921,3955,10926,2854,4004,12858,4078,11464,4396,4191,12467,10639,3820,6715,3892,5693,6943,4285,13468,12672,7738,12654,3607,10534,3837,3383,9478,7034,4192,7535,13579,11020,4003,4412,4138,9945,9615,11822,3952,3860,4413,,3677,3279,4014,11552,9020,3124,10623,2758,4071,13369,4394,13955,6727,9769,11850,13398,5998,3683,13572,3835,11026,4417,4064,10818,4330,10782,12392,4186,4424,13585,12380,1501,3836,6886,4415,5544,7600,4530,7259,7864,10798,3845,1110,6299,11373,7623,12608,9934,6013,4581,7147,13665,9588,3890,11928,6359,7567,12966,13018,10124,,12980,4552,7336,13792,4000,3958,4102,13887,3842,10924,4342,4493,8986,9639,3123,10464,7717,11487,4564,3167,3940,7170,12999,3956,13445,6664,7015,4412,10493,4134,11999,13575,13636,6478,4190,4064,12526,4009,9461,10668,7264,11019,3866,4080,10996,12560,8306,11496,4441,3534,4245,6415,4219,15021,7727,3864,10641,12296,13467,11687,4192,12162,7332,,10597,3849,4264,5479,12967,3743,7459,13606,10268,3865,6250,10102,10345,3883,3954,5540,3934,3688,3974,3922,11250,3913,3581,8040,2307,12389,3836,6525,4090,3127,13366,3534,7458,6399,4130,13668,3839,0,3889,13594,5521,3967,4517,10260,6719,2363,3866,3949,5540,12875,3914,7450,6599,12488,9625,9323,14185,13430,7405,12475,11533,9219,6184,9483,7142,3891,9167,2405,4090,12254,9558,9375,13581,12904,12952,3943,4192,6276,9221,7684,3235,10624,4282
Sakai,2352,8418,91,6351,9811,256,9815,2540,1527,12831,2831,13587,1036,886,11357,9528,381,9555,13,4583,5833,737,13208,11561,6627,11544,652,9423,368,3196,8367,8117,493,6424,14924,9909,1526,872,858,8834,10734,13528,253,39,715,,2200,2171,1538,13363,10139,3617,9513,2360,791,12258,1943,12844,5617,12014,13566,12288,4888,2206,14917,365,9916,719,436,9707,821,9672,11281,836,725,14929,14077,4952,367,7939,757,4297,11067,990,8812,8040,9687,375,3362,5279,10263,11089,11498,8823,3701,1040,6037,15026,8477,11,10818,4320,8125,13166,13579,9013,5268,13180,1012,7201,12682,784,586,2277,12777,372,9814,839,1234,11657,10758,3616,9354,8275,13418,2837,3659,568,9421,13104,182,14701,6289,7572,767,9383,748,13699,14920,15008,5368,1738,436,14472,832,8351,9557,8382,9908,252,2834,9885,11450,11591,10385,3195,1632,697,5305,670,13910,6617,475,9530,14253,14812,10860,1740,11051,6221,,9486,379,1812,4233,13167,1229,10925,14959,9158,250,4594,8991,9234,1034,2707,4293,499,3308,1491,415,10139,47,3219,11506,3086,11278,366,9507,738,3620,14590,1632,6347,5289,2305,15044,296,3891,0,12483,4275,2720,818,9150,5609,2596,252,83,4293,11765,187,6339,5489,11377,10743,8213,13074,14732,6294,11364,10422,8109,5074,8373,10608,219,8056,2714,402,11144,10677,8265,14926,11794,13839,1084,493,4135,8111,6573,2443,9514,734
Klaipeda,10442,4275,12492,7423,3062,12351,2885,11791,11252,3332,9687,4898,13075,13179,1194,4086,12213,9994,12517,7949,6883,12408,3457,1005,7700,1042,11891,3981,12714,10353,4370,7441,12495,7497,5690,2624,11251,12484,12141,4010,5471,4638,12349,12485,12763,,10538,11107,11243,4594,5826,10985,3391,11424,12074,353,11187,477,7211,4943,4676,300,7659,10543,5683,12712,2611,12767,12290,3247,12368,3241,1469,12984,12774,5696,5001,12979,12713,7570,12806,9068,7313,12602,11126,12478,3230,12722,12570,14277,2301,6895,1074,3879,16036,12652,7095,5793,4399,12514,1722,15770,9537,3673,4137,3759,14301,3686,12624,12793,315,12000,12920,10434,1650,12719,3066,12379,13273,5501,5404,10984,3912,9688,4675,10567,10956,12903,10585,3608,12444,5467,13313,8979,12816,4537,12144,4751,5686,5774,7463,11169,12290,5477,11973,4379,2970,7127,2623,12600,9690,2772,1065,6193,2368,9329,11159,12368,7391,12344,2783,5965,12810,4088,5318,5578,2701,11170,1725,7294,,4044,12726,11098,9532,3673,11433,7171,5725,3646,12599,15127,4146,3287,11779,9856,8846,12253,10012,11265,12225,2370,12538,10145,6523,11561,1466,12713,9766,13073,10988,5356,11159,7420,7500,10461,5811,12641,13615,12514,0,9099,9807,12837,3356,7195,11462,12600,12485,9431,929,12402,7412,7292,1450,5338,4281,1948,5498,7367,1531,2108,4407,7516,4182,7580,12379,4689,11255,12335,1591,5538,4257,5692,882,4431,11839,12495,15807,4384,7646,11130,4072,12405
Gangavaram,2210,5009,4260,2942,6402,4119,6407,3661,3020,9422,1455,10179,4843,4947,7948,6119,3981,10092,4285,1174,2424,4176,9799,8152,3218,8135,3659,6014,4483,2307,4958,4926,4263,3015,11515,6501,3019,4252,3909,5426,7540,10119,4117,4253,4532,,2306,2876,3011,9954,6945,3040,6104,3294,3842,8850,2955,9435,2208,8820,10157,8879,1479,2312,11508,4480,6507,4536,4058,6298,4136,6263,7873,4752,4542,11521,10668,6461,4482,4748,4574,,8830,4370,11225,12131,6278,4490,4483,9381,6854,8589,8089,5415,7804,4420,2628,11618,5069,4283,7409,8423,4933,9758,10170,5604,9369,9771,4392,11295,9273,3768,4689,2202,9368,4487,6405,4147,5041,8464,7564,3039,5945,5084,10009,2335,3012,4671,10683,9695,4212,11292,10383,4381,4584,5974,3912,10290,11511,11599,1959,2937,4058,11063,3742,4942,6149,5189,6500,4369,1458,6476,8041,8398,6976,1105,2927,4136,1897,4112,10501,3208,4578,6122,10844,11403,7451,2938,7642,2813,,6077,4494,2866,586,9758,3202,8688,11550,5749,4367,8696,5582,5825,3548,1625,,4021,2019,3033,3993,6731,4306,2152,8572,3568,7869,4481,9865,4841,3043,11181,2927,2939,1880,2230,11636,4410,5527,4282,9075,0,1575,4605,5741,2200,3332,4369,4253,423,8356,4170,2930,2080,7969,7550,4804,9666,11323,2886,7956,7013,4700,1665,4964,8840,4147,4648,3136,4103,7735,7483,4856,11517,8385,10430,3607,4263,8238,4702,3164,3000,6105,4173
Jurong Marine Base - Singapore,649,5713,2699,3646,7106,2558,7111,2100,1459,10126,126,10883,3282,3386,8652,6823,2420,10323,2724,1878,3128,2615,10503,8856,3922,8839,2098,6718,2921,746,5662,5412,2702,3719,12219,7205,1458,2691,2348,6130,8029,10823,2556,2692,2970,,745,1314,1450,10658,7434,1760,6808,1733,2281,9554,1394,10139,2912,9309,10861,9583,2183,750,12212,2919,7211,2974,2497,7002,2575,6967,8577,3191,2981,12225,11372,5157,2920,5234,3013,1592,9316,2809,10799,10570,6982,2929,2921,7820,7558,9078,8793,6119,6243,2859,3332,12322,5773,2721,8113,6862,5420,10462,10874,6308,7807,10475,2831,9734,9977,2207,3127,641,10072,2926,7109,2586,3480,8953,8053,1760,6649,5570,10713,774,1777,3110,10760,10399,2651,11996,8822,4868,3023,6678,2351,10994,12215,12303,2663,1376,2497,11767,2180,5646,6853,5678,7204,2807,129,7180,8745,8886,7680,490,1366,2575,2601,2551,11205,3912,3017,6826,11548,12107,8155,1377,8346,3517,,6781,2933,1305,1528,10462,1640,9174,12254,6453,2806,7135,6287,6529,1986,63,1588,2460,869,1472,2432,7435,2745,780,9061,2009,8573,2920,10134,3280,1764,11885,1366,3643,2584,668,12340,2848,3966,2721,9779,1570,0,3044,6445,2904,1771,2807,2692,1588,9060,2609,3634,2784,8673,8039,5508,10370,12027,3590,8660,7717,5404,2369,5668,9327,2586,5352,1575,2542,8439,7972,5560,12221,9089,11134,2046,2702,6677,5406,3868,1439,6809,2612
Vladivostok,2694,8742,742,6675,10135,568,10139,3080,1842,13155,3155,13911,,635,11681,9852,853,9620,819,4907,6157,943,13532,11885,6951,11867,1080,9747,963,3514,8691,8441,,6748,15248,10233,1840,1078,1074,9158,11058,13852,566,830,479,,2542,2544,1852,13687,10462,4073,9837,2860,1007,12582,2257,13168,5941,12337,13890,12612,5212,2547,15241,961,10240,483,625,10031,1027,9996,11605,440,489,15253,14401,5580,962,8263,473,4621,11479,1197,8622,7841,10011,971,3976,5067,10587,11502,11822,9147,3424,1247,6361,15350,8801,818,11141,4043,8448,13490,13903,9337,5055,13504,1219,7006,13006,1002,710,2592,13101,967,10138,1046,,11981,11082,4072,9678,8599,13742,3152,4089,719,9284,13428,690,15025,6094,7896,476,9707,964,14023,15244,15332,5692,2053,625,14796,1054,8675,9881,8706,10232,1003,3158,10209,11774,11915,10709,3519,1973,903,5629,877,14234,6941,798,9854,14577,15136,11184,2054,11375,6545,,9810,974,2126,4556,13491,1543,11338,15283,9482,1002,4340,9315,9558,1320,3031,4617,716,3636,1805,664,10463,794,3547,11919,3586,11602,962,9659,533,4076,14914,1973,6671,5612,2619,15368,1012,4516,818,12807,4598,3044,0,9474,5933,3096,1003,735,4617,12088,646,6663,5813,11701,11067,8537,13398,15056,6618,11688,10746,8433,5398,8696,11021,646,8380,3214,576,11468,11001,8588,15250,12118,14163,1362,,3858,8434,6897,2870,9838,941
Malta,7097,934,9148,4078,668,9006,673,8447,7908,3692,6342,4449,9730,9834,2218,763,8868,8999,9172,4604,3539,9063,4069,2422,4355,2405,8547,658,9370,7009,1027,6423,9150,4152,5785,770,7906,9139,8796,671,4453,4389,9004,9141,9419,,7193,7763,7899,4224,4808,7640,377,8079,8729,3120,7843,3705,3866,4027,4427,3149,4315,7199,5778,9367,777,9423,8946,572,9023,537,2142,9639,9429,5790,4938,10907,9369,6552,9462,5723,6329,9257,10131,11483,552,9377,9225,13282,1124,5912,2359,539,12691,9307,3750,5888,1058,9170,1679,13310,8519,4027,4440,419,13306,4041,9279,11798,3543,8655,9576,7089,3638,9374,671,9035,9928,4523,4385,7639,589,8669,4279,7223,7611,9558,9590,3965,9099,5562,12318,7960,9471,1197,8799,4560,5781,5869,4119,7824,8946,5333,8629,1035,418,6108,769,9256,6345,746,2311,5209,1246,5984,7814,9023,4047,8999,4771,2620,9465,766,5114,5673,1721,7826,1912,3949,,722,9381,7753,6187,4028,8089,6188,5820,324,9254,13583,806,,8435,6512,5502,8909,6667,7921,8880,1000,9193,6801,5539,8216,2139,9368,8771,9728,7643,5451,7814,4075,4156,7117,5905,9297,10270,9169,3344,5754,6463,9492,0,3851,8117,9256,9140,6086,2626,9057,4067,3948,2238,4319,936,3935,5593,4022,2225,1283,1063,4172,836,6596,9034,1344,7910,8991,2005,4520,913,5787,2655,4700,8495,9150,13125,1039,4301,7786,749,9061
Karachi,3546,3108,5597,890,4501,5455,4506,4896,4357,7521,2791,8278,6180,6284,6047,4219,5317,10462,5621,1050,441,5513,7898,6252,1167,6234,4996,4114,5819,3458,3058,5295,5600,964,9615,4600,4356,5588,5246,3525,7909,8218,5453,5590,5868,,3643,4212,4348,8053,7313,4089,4203,4528,5179,6949,4292,7535,45,7856,8256,6978,748,3648,9607,5816,4606,5872,5395,4398,5472,4362,5972,6089,5878,9620,8767,7357,5818,5116,5911,2173,9198,5706,11594,12946,4378,5827,5674,10718,4953,8958,6188,3514,9141,5757,587,9717,3168,5619,5508,9760,5302,7857,8269,3703,10705,7870,5728,12631,7372,5104,6025,3539,7467,5823,4504,5484,6378,8352,7933,4088,4044,5452,8108,3672,4061,6007,11053,7794,5549,9391,11719,4750,5920,4073,5249,8390,9610,9698,497,4273,5395,9162,5078,3041,4248,5557,4599,5705,2794,4576,6140,8766,5076,2433,4263,5472,425,5448,8601,1307,5915,4221,8943,9502,5551,4275,5742,761,,4177,5830,4202,2637,7857,4538,9057,9649,3848,5704,10033,3682,3924,4884,2961,1951,5358,3116,4370,5329,4830,5642,3250,8941,4665,5969,5817,10234,6178,4093,9280,4263,887,534,3566,9735,5746,6719,5618,7174,2203,2912,5942,3840,0,4566,5705,5589,2536,6455,5507,879,271,6068,7918,2903,7765,9422,834,6055,5113,2799,596,3063,9209,5483,2747,4359,5440,5834,7852,2955,9617,6484,8529,4944,5600,9574,2801,1113,4235,4204,5510
Ambon,1766,7375,2616,5308,8768,2566,8773,679,2107,11788,1882,11680,3330,3211,10314,8485,2371,8719,2598,3540,4790,2734,12165,10518,5584,10501,2052,8380,2712,1187,7324,6103,2754,5381,13796,8867,2106,2840,2504,7792,8705,12038,2563,2567,3019,,1614,1197,2102,11768,8110,1248,8470,454,2437,11216,2375,11801,4574,9985,12066,11245,3845,1619,13788,2709,8873,3023,2565,8664,2723,8629,10239,3159,3029,13801,12596,3553,2711,5938,3062,3348,9667,2958,9195,9504,8644,2719,1317,7129,9220,9689,10455,7781,5909,3008,4994,13881,7435,2596,9775,6498,6286,12124,12536,7970,7116,12137,2980,8851,11639,2366,2910,2039,11734,2716,8771,2735,3528,9629,8729,1247,8311,6436,11704,2374,1290,2893,9156,12061,2567,13658,7966,5733,3071,8340,2500,12215,13791,13852,4325,2170,2565,12742,2359,7308,8515,6354,8865,2645,1884,8842,10407,9563,9342,2245,1471,2694,4262,2667,12867,5574,2800,8487,12512,13683,9817,2172,10008,5178,,8443,2723,2244,3283,12124,1948,9525,13822,8115,2644,6653,7948,8191,2165,1758,3344,2470,1492,2088,2449,9097,2619,1385,9738,672,10235,2710,8530,3063,1251,13547,1471,5305,4246,2066,13884,2664,2362,2595,11441,3325,1771,3096,8107,4566,0,2645,2608,3344,10722,2525,5296,4446,10335,8715,7170,12032,13646,5251,10321,9379,7066,4031,7330,9209,2502,7014,345,2595,10101,8648,7222,13798,10751,12796,2225,2754,6332,7068,5530,1033,8471,2731
Kawagoe,2435,8503,309,6436,9896,438,9901,2572,1623,12916,2916,13673,888,730,11442,9613,477,9423,244,4668,5918,919,13293,11646,6712,11629,735,9508,212,3235,8452,8202,675,6509,15009,9995,1622,1054,989,8920,10819,13613,436,213,897,,2284,2232,1634,13448,10224,3667,9598,2410,922,12344,2037,12929,5702,12099,13651,12373,4973,2289,15002,209,10001,901,618,9792,1003,9757,11367,679,907,15015,14162,4924,211,8024,907,4382,10886,1172,8662,7881,9772,219,3350,5124,10348,10909,11583,8909,3546,1223,6122,15112,8563,242,10903,4164,8210,13252,13664,9098,5112,13265,1194,7045,12767,894,430,2363,12862,216,9899,1021,1090,11743,10843,3666,9439,8360,13503,2924,3709,412,9324,13189,400,14786,6133,7657,904,9468,919,13784,15005,15093,5453,1833,618,14557,934,8436,9643,8468,9994,3,2919,9970,11535,11592,10470,3280,1715,879,5391,853,13995,6702,320,9615,14338,14897,10945,1834,11136,6306,,9571,223,1906,4318,13252,1325,10745,15044,9243,7,4438,9076,9319,1130,2793,4378,595,3394,1587,583,10225,265,3304,11326,3136,11363,210,,582,3670,14675,1715,6433,5374,2391,15130,135,3866,241,12569,4360,2806,1000,9235,5694,2646,0,301,4378,11850,398,6424,5574,11463,10829,8298,13160,14817,6380,11449,10507,8194,5159,8458,10428,374,8142,2764,584,11229,10762,8350,15011,11879,13924,1180,675,3979,8196,6658,2498,9599,916
Sakaide,2331,8390,10,6323,9783,174,9788,2570,1490,12804,2804,13560,955,943,11330,9501,344,9611,84,4556,5805,655,13181,11534,6600,11516,631,9396,424,3167,8340,8090,411,6397,14897,9882,1489,790,777,8807,10706,13501,172,95,633,,2180,2169,1501,13335,10111,3630,9486,2373,709,12231,1906,12817,5589,11986,13539,12261,4861,2185,14889,421,9888,637,354,9680,739,9645,11254,858,643,14902,14050,5008,423,7912,676,4270,11123,908,8869,8096,9660,432,3418,5336,10236,11145,11471,8796,3758,959,6010,14999,8450,83,10790,4377,8097,13139,13551,8986,5324,13153,930,7258,12655,703,642,2240,12749,428,9787,758,1152,11630,10731,3630,9326,8248,13391,2801,3669,625,9477,13077,100,14674,6346,7545,685,9356,667,13672,14892,14981,5341,1701,354,14444,751,8324,9530,8355,9881,308,2806,9858,11423,11564,10358,3167,1611,615,5278,589,13883,6589,532,9503,14226,14785,10833,1703,11024,6194,,9459,435,1775,4205,13140,1192,10982,14932,9131,307,4650,8964,9207,997,2680,4266,386,3285,1454,334,10112,59,3201,11563,3100,11251,423,9563,795,3634,14563,1611,6320,5261,2268,15017,352,3947,83,12456,4247,2693,736,9123,5582,2609,308,0,4266,11737,106,6312,5462,11350,10716,8186,13047,14704,6267,11337,10395,8082,5047,8345,10665,137,8029,2727,321,11116,10649,8237,14899,11767,13812,1047,411,4191,8083,6546,2449,9486,653
Haldia,2229,5341,4280,3274,6734,4138,6739,3680,3040,9754,1474,10511,4862,4966,8280,6452,4000,10425,4304,1506,2756,4195,10131,8485,3551,8467,3679,6347,4502,2326,5291,5258,4282,3348,11848,6833,3038,4271,3928,5758,7872,10451,4136,4273,4551,,2325,2895,3031,10286,7277,3138,6436,3313,3861,9182,2975,9768,2540,9152,10489,9211,1812,2331,11840,4499,6839,4555,4078,6631,4155,6595,8205,4771,4561,11853,11000,6582,4501,5080,4594,488,9162,4389,11557,12151,6611,4509,4502,9400,7186,8921,8421,5747,7823,4439,2961,11950,5401,4302,7741,8442,5266,10090,10502,5936,9388,10103,4411,11314,9605,3787,4708,2221,9700,4506,6737,4167,5060,8796,7896,3137,6277,5416,10341,2355,3110,4690,11016,10027,4231,11624,10402,4713,4603,6306,3931,10623,11843,11931,2291,2956,4078,11395,3761,5274,6481,5521,6832,4388,1477,6809,8373,8730,7309,1158,2946,4155,2229,4131,10834,3540,4597,6454,11176,11735,7784,2957,7975,3145,,6410,4513,2885,343,10090,3221,9020,11882,6081,4386,8715,5915,6157,3567,1644,730,4041,2117,3053,4012,7063,4325,2250,8905,3589,8202,4500,10197,4860,3141,11513,2946,3271,2212,2249,11968,4429,5547,4301,9407,422,1595,4624,6073,2533,3351,4388,4272,0,8688,4189,3263,2413,8301,7882,5136,9998,11655,3218,8288,7346,5032,1997,5296,9172,4166,4980,3155,4123,8067,7815,5188,11850,8717,10762,3627,4282,8257,5034,3497,3019,6437,4193
Teeside,9724,3557,11775,6705,2345,11633,2167,11074,10535,2720,8969,4286,12357,12461,477,3369,11495,9276,11799,7231,6166,11690,2839,304,6982,325,11174,3263,11997,9636,3652,6724,11777,6779,5078,1906,10533,11766,11423,3293,4753,4025,11631,11768,12046,,9820,10390,10526,3982,5109,10267,2673,10706,11356,706,10470,1292,6493,4225,4063,735,6942,9826,5071,11994,1893,12050,11573,2529,11650,2523,752,12266,12056,5083,4389,12261,11996,6852,12089,8350,6595,11884,10409,11760,2513,12004,11852,13559,1584,6178,358,3161,15318,11934,6377,5180,3681,11797,1004,15052,8820,3061,3525,3041,13583,3074,11906,12075,1129,11282,12203,9716,1222,12001,2348,11662,12555,4783,4686,10266,3194,8970,4063,9850,10238,12185,9867,2996,11726,4855,12595,8261,12098,3819,11426,4139,5074,5162,6746,10451,11573,4865,11256,3661,2252,6409,1906,11883,8972,2054,348,5475,1650,8611,10441,11650,6674,11626,2355,5247,12092,3371,4706,4966,1983,10453,1007,6576,,3327,12008,10380,8814,3061,10716,6454,5113,2929,11881,14409,3428,2569,11062,9139,8129,11536,9294,10548,11507,1653,11820,9428,5805,10843,749,11995,9049,12355,10270,4744,10441,6702,6783,9744,5198,11924,12897,11796,931,8381,9090,12119,2638,6478,10744,11883,11767,8713,0,11684,6694,6575,838,4620,3563,1520,4886,6649,919,1390,3690,6799,3464,6862,11661,3971,10537,11618,873,4821,3540,5080,363,3819,11122,11777,15089,3666,6928,10413,3354,11688
Yanai,2247,8306,112,6239,9699,84,9704,2486,1406,12720,2720,13476,864,962,11246,9417,260,9691,188,4472,5721,565,13097,11450,6516,11432,547,9312,517,3083,8256,8006,321,6313,14813,9798,1405,700,686,8723,10622,13417,81,200,543,,2096,2085,1417,13251,10027,3546,9402,2289,619,12147,1822,12733,5505,11902,13455,12177,4777,2101,14805,514,9804,547,264,9596,649,9561,11170,767,553,14818,13966,4978,516,7828,585,4186,11016,818,8961,8187,9576,524,3374,5429,10152,11039,11387,8712,3839,868,5926,14915,8366,188,10706,4458,8013,13055,13467,8902,5417,13069,840,7350,12571,612,735,2156,12665,521,9703,667,1062,11546,10647,3546,9242,8164,13307,2717,3585,717,9570,12993,59,14590,6438,7461,595,9272,576,13588,14808,14897,5257,1617,264,14360,660,8240,9446,8271,9797,401,2722,9774,11339,11480,10274,3083,1527,525,5194,498,13799,6505,624,9419,14142,14701,10749,1619,10940,6110,,9375,528,1691,4121,13056,1108,10875,14848,9047,400,4743,8880,9123,913,2596,4182,296,3201,1370,244,10028,163,3117,11456,3016,11167,515,9633,859,3550,14479,1527,6236,5177,2184,14933,445,3914,187,12372,4163,2609,646,9039,5498,2525,401,104,4182,11653,0,6228,5378,11266,10632,8102,12963,14620,6183,11253,10311,7998,4963,8261,10558,53,7945,2643,230,11032,10565,8153,14815,11683,13728,962,321,4272,7999,6462,2365,9402,562
