from,Bintulu,Limassol,Mizushima,Tombak LNG Terminal,Fos - Cavaou LNG Terminal,Kitakyushu,Barcelona,Tangguh,Chiwan,Halifax,Malacca,Point Fortin,Otaru,Kushiro,Le Havre,Koper,Kagoshima,Quintero,Osaka,Kochi,Qalhat,Incheon,Quebec,Rotterdam,Khor al Zubair,Isle of Grain,Okinawa,Falconara,Ohgishima,Semarang,Hadera,Mossel Bay,Donghae,Bahrain,Cameron,Arzew,Shenzhen,Dalian,Zhangjiagang,Aliaga,Punta Europa,Guayama,Tobata,Wakayama,Nanao,Suez Canal,Seria,Lahad Datu,Zhuhai,Pointe-a-Pitre,Soyo,Pluto,Gioia Tauro,Luwuk,Shanghai,Rostock,Qinzhou,Vyborg,Port Qasim,Pecem,Guayanilla,Swinoujscie,Karwar - South Port,Lumut,Sabine Pass,Negishi,Cartagena,Joetsu,Kwangyang,Panigaglia,Qingdao,Rosignano LNG,Dragon,Hakodate,Shinminato,Lake Charles,Port Esquivel,New Plymouth,Yokohama,Coega,Niigata-Nishi,Kakinada,Escobar,Qinhuangdao,Pampa Melchorita,Balboa,Livorno,Sodegaura,Port Moresby,Costa Azul,Huelva,Rio Grande,Zeebrugge,Revithoussa,Kenai,Tianjin,Fujairah,Corpus Christi,Tripoli,Senboku,El Ferrol,Kitimat,Dar-es-Salaam,Northeast Gateway Deepwater Port,Cove Point,Marsa el Brega,Rosarito,Everett,Heibei,Acajutla,Paldiski,Yangshan,Sendai,Cai Mep,Hammerfest,Higashi-Ogishima,Fos Sur Mer,Lianyungang,Sakhalin,Salvador,Bonny,Karratha Gas Plant,Ortona,Mombasa,Fort de France,Map Ta Phut,Barrow Island,Soma,Mejillones,Canaport,Hatsukaichi,Pascagoula,Manzanillo,Mozambique Port,Niigata Higashi,Yuzhny,Jiangsu,AES Andres,Golden Pass,Brownsville,Dahej,Hainan,Gwangyang,Colon,Ningbo,Ashdod,Skikda,Cape Town,Bethioua,Yokkaichi,Sungai Udang,Sagunto,Dunkirk,Guanabara,Jorf Lasfar,Arun,Batangas,Dangjin,Pipavav,Boryeong,Drovyanoy,Bal Haf LNG,Hitachi,Trieste,Puerto Bahia,Gulf Gateway Deepwater Port,Tenerife,Haikou,Bilbao,Jebel Ali,Panama Canal,Krk Island,Tokyo Bay,Yangpu,Chittagong,Neptune,Yung An,Montevideo,Freeport,Taranto,Chita,Coos Bay,Marmara Ereglisi,Porto Empedocle,Taichung,Johore,Ennore,Fukuoko,Panjang,Guangdong,Nagasaki,Gibraltar,Himeji,Jakarta,Sao Francisco do Sul,Darwin,South Hook LNG,Futtsu,Talcahuano,Hachinohe,Dampier,Port Dolphin,Tabangao,Ras Laffan,Hazira,Ho Chi Min City,Altamira,Shimizu,Gladstone,Sakai,Klaipeda,Gangavaram,Jurong Marine Base - Singapore,Vladivostok,Malta,Karachi,Ambon,Kawagoe,Sakaide,Haldia,Teeside,Yanai,Pars LNG Terminal,Mundra,Holyhead,Brass,Port Said,Shtokman,Plaquemines,Abu Dhabi,Limerick,Sines,Ain Sokhna,Dabhol,Idku,Bahia Blanca,Oita,Aqaba,Dili,Tong Yong,Montoir,Kribi,Damietta,Port Arthur,Wilhelmshaven,Elba,Fujian,Samcheog,Prince Rupert,Suez,Mina Al Ahmadi,Bontang,Rovigo,Pyeongtaek
Bahia Blanca,9966,7511,10673,9947,6299,10599,6121,9639,10776,6027,9211,4633,10811,10525,6462,7323,10502,2728,10609,8237,9429,10989,6636,6666,10224,6649,10332,7218,10353,9194,7606,4054,10836,10021,6748,5860,10775,11117,10877,7247,4718,4991,10596,10577,10917,,10062,10064,10767,4720,4496,8857,6627,9604,10810,7364,10711,7949,9215,2937,5018,7393,8511,10067,6740,10350,5847,10884,10757,6483,11038,6477,6376,10601,10927,6753,5548,5713,10352,4182,10830,8809,703,11235,3860,5212,6467,10360,7951,7011,5606,749,6603,7115,9255,11285,9634,6833,7635,10606,5929,8504,6097,6135,6187,6995,7034,6148,11257,5527,7787,10747,10446,9958,7785,10357,6302,11050,10728,2160,4669,8857,7148,6248,4656,10091,8827,10430,3319,6168,10600,6614,6046,5539,10827,7774,10850,5167,6743,6805,8979,10692,10757,5251,10745,7615,6206,3803,5860,10423,9214,6008,6555,1461,5361,8853,10319,10949,8916,10923,8919,10213,10386,7325,5465,6636,4937,10694,6163,9818,,7281,10364,10622,9273,6135,10528,561,6775,6883,10422,7860,7382,6523,10668,9380,8587,10616,8867,10759,10604,5607,10629,8986,1173,9154,6373,10351,2500,10518,8861,6535,10319,9944,8899,9985,6836,10421,7143,10606,7588,8839,9331,11022,6592,9208,9209,10423,10666,9172,6870,10558,9935,9089,6466,4615,7517,8083,6598,9891,6383,5590,11705,8684,7418,0,10535,11653,9251,10745,6255,4726,7494,6750,6899,6120,10728,10836,8540,11707,10169,9853,7308,10987
Oita,2224,14449,144,6215,13237,85,13059,2463,1382,10526,2696,9380,865,963,12819,14261,236,9668,220,4448,5698,566,11294,13023,6492,13005,523,14156,493,3059,14544,7982,322,6289,9758,12798,1381,701,687,14185,10598,9160,83,232,544,,2072,2061,1393,9379,10003,3523,13565,2265,620,13459,1798,14045,5481,10991,9130,13489,4753,2077,9751,490,12785,548,265,13421,650,13415,12633,768,554,9764,8746,4954,492,7804,587,4162,10992,819,8937,8163,13405,500,3350,5405,12480,11015,12960,14053,3827,870,5902,9844,14573,220,12433,4445,7989,10358,10072,13933,5393,10372,841,7326,13883,614,711,2133,13520,497,13240,668,1063,11522,10623,3522,14086,8140,9362,2693,3561,693,9546,10521,95,9624,6414,7437,596,14712,578,9012,9754,9815,5233,1593,265,8202,661,14553,13144,8247,12798,377,2698,12946,12912,11456,12369,3060,1503,526,5170,500,14650,6481,601,14263,8476,9646,12026,1595,12664,6086,,14219,504,1667,4097,10359,1084,10851,9785,13821,376,4719,14320,13461,889,2572,4158,354,3177,1346,245,12545,195,3093,11432,2992,12630,491,9609,861,3526,9554,1503,6212,5153,2160,9847,421,3890,219,13684,4139,2585,647,13530,5474,2501,377,136,4158,13067,53,6204,5354,12693,10608,14455,13814,9609,6159,12506,12372,7974,4939,14356,10534,0,7921,2619,231,12715,10541,14432,9760,13256,9768,939,322,4260,7975,6438,2341,14246,563
Aqaba,6004,15001,8055,2985,13789,7913,13611,7354,6815,14460,5249,13342,8637,8741,13985,14812,7775,12917,8079,3511,2446,7970,14963,14189,3262,14171,7454,14707,8277,5916,15096,7750,8057,3059,15457,13350,6814,8046,7703,14737,10367,13700,7911,8048,8326,,6101,6670,6806,13430,9772,6547,14117,6986,7636,14886,6750,15472,2773,11647,13728,14916,3222,6106,15450,8274,13337,8330,7853,13973,7930,13967,13909,8546,8336,15463,14258,9815,8276,7572,8369,4630,11654,8164,14050,14443,13957,8284,8132,13176,13096,11416,14126,14605,11599,8214,2657,15543,15125,8077,13445,12217,7758,14687,14830,14485,13163,14700,8186,15089,15310,7562,8483,5996,15372,8281,13792,7942,8835,11291,10391,6546,14638,7908,13366,6130,6518,8465,13508,14660,8006,15323,14177,7206,8378,15263,7706,13877,15453,15514,3026,6731,7853,14404,7536,15105,13696,8016,13350,8163,5252,13498,14078,11224,12851,4891,6721,7930,2954,7906,16505,1527,8372,14815,14174,15345,12439,6733,13679,2856,,14770,8288,6660,5095,14687,6996,11512,15484,14373,8162,12490,14872,14013,7342,5419,4409,7816,5574,6828,7787,13097,8100,5708,11399,7123,13906,8275,12690,8635,6550,15242,6721,2982,3063,6024,15546,8204,9177,8076,15111,4661,5370,8400,14082,2758,7024,8163,8047,4994,14392,7964,2974,2855,14005,10377,15007,15670,15308,2929,13960,13086,296,3079,14908,11665,7941,0,6817,7898,13771,10310,14984,15459,14422,14821,7402,8057,12032,297,3208,6693,14798,7968
Dili,1855,13028,2734,5101,11816,2684,11638,797,2225,11909,1686,10763,3449,3329,12012,12840,2489,8761,2717,3333,4583,2852,12677,12216,5377,12198,2170,12735,2830,992,13123,5792,2872,5174,11141,11377,2224,2958,2622,12764,8394,10543,2681,2685,3137,,1703,1149,2220,10762,7799,937,12144,528,2555,12913,2493,13499,4366,9674,10513,12943,3638,1708,11134,2827,11364,3141,2683,12000,2841,11994,11936,3277,3147,11147,10129,3595,2829,5627,3180,3152,9709,3076,9238,9546,11984,2838,1360,7247,11123,9443,12153,12632,6027,3126,4787,11227,13152,2714,11472,6616,5975,11741,11455,12512,7234,11755,3098,8893,13337,2484,3028,2030,13399,2834,11819,2853,3647,9318,8418,936,12665,6125,10745,2178,979,3011,9198,11904,2685,11007,8084,5422,3189,13291,2618,10395,11137,11198,4118,2288,2683,9585,2477,13132,11723,6043,11377,2763,1689,11525,12105,9252,10878,2050,1589,2812,4055,2785,14532,5367,2918,12842,9859,11029,10466,2290,11706,4971,,12798,2841,2362,3088,11742,2066,9567,11168,12400,2762,6771,12899,12040,2283,1563,3148,2588,1296,2206,2567,11124,2737,1189,9427,495,11933,2828,8572,3181,940,10937,1589,5097,4038,2057,11230,2782,2404,2714,13138,3130,1576,3214,12109,4359,345,2763,2726,3148,12419,2643,5089,4239,12032,8404,13034,13697,10992,5044,11987,11113,6859,3824,12935,9251,2620,6806,0,2713,11799,8337,13011,11143,12449,11151,2343,2872,6450,6860,5323,844,12825,2849
Tong Yong,2191,14493,326,6172,13280,152,13103,2579,1339,10569,2653,9424,884,930,12862,14304,352,9878,402,4404,5654,441,11337,13067,6449,13049,579,14199,703,3011,14588,7939,234,6246,9802,12842,1338,576,572,14228,10555,9203,150,414,529,,2040,2042,1350,9422,9960,3571,13609,2359,505,13503,1755,14089,5438,11035,9174,13532,4710,2045,9794,700,12829,533,123,13465,524,13459,12676,735,539,9807,8790,5164,702,7760,567,4119,11202,694,8980,8207,13448,710,3546,5429,12523,11225,13004,14097,3807,744,5859,9887,14617,402,12476,4426,7946,10402,10116,13977,5417,10415,716,7364,13926,499,921,2089,13563,707,13284,543,1013,11479,10580,3570,14130,8096,9405,2650,3587,903,9628,10565,274,9668,6452,7394,577,14755,461,9055,9797,9859,5190,1550,123,8246,551,14597,13188,8204,12841,587,2655,12990,12956,11413,12412,3016,1471,401,5127,374,14694,6438,811,14306,8519,9690,12069,1552,12707,6043,,14262,714,1624,4054,10402,1041,11061,9829,13864,586,4718,14364,13505,817,2529,4115,231,3134,1303,178,12588,378,3045,11588,3085,12673,701,9819,827,3574,9598,1471,6169,5110,2117,9890,631,4089,401,13728,4096,2542,576,13574,5431,2594,587,319,4115,13111,229,6161,5311,12736,10565,14499,13858,9652,6116,12550,12416,7931,4895,14400,10744,230,7878,2713,0,12759,10498,14475,9804,13300,9812,861,234,4240,7932,6395,2367,14290,438
Montoir,12059,2949,12642,12061,1736,12705,1559,12497,12890,2542,11325,3757,12088,11846,462,2760,12809,7163,12577,10351,11543,13118,2797,666,12337,649,13053,2655,12293,11262,3044,6115,12617,12134,4797,1298,12889,13253,13249,2684,4145,3599,12703,12546,12351,,12156,12219,12881,3485,4500,10989,2065,12129,13182,1364,12825,1949,11329,3628,3637,1393,10625,12161,4790,12290,1285,12318,12800,1920,13201,1915,422,12036,12362,4803,4069,11271,12292,6244,12264,10922,5993,13371,5995,4554,1904,12300,12757,7396,975,5576,603,2553,9658,13421,11747,4900,3073,12575,370,8902,8211,2883,3348,2433,7420,2897,13393,5417,1787,13176,12101,12072,1964,12297,1739,13220,11866,4181,4078,10988,2586,8362,3549,12205,10958,12110,6667,2819,12733,4574,6311,7653,12261,3211,13138,3742,4793,4881,11092,12806,12800,4515,13228,3053,1644,5801,1297,12423,11327,1446,555,4873,1041,10966,12774,13078,11030,13051,3098,12327,12166,2762,4308,4685,1375,12808,250,11931,,2718,12304,12736,11386,2884,13071,5852,4832,2320,12421,8259,2820,1961,13417,11494,10701,12927,10935,12903,12818,1044,12598,11054,5203,11956,419,12291,7356,12013,10992,4463,12774,12058,11013,12099,4918,12338,12412,12574,1588,10953,11445,12385,2030,11322,12117,12423,12634,11285,870,12730,12049,11203,518,4011,2955,2262,4605,12004,584,782,13819,10798,2856,6260,12707,13767,11806,12751,0,4212,2931,4799,899,3642,13477,12617,8939,13821,12283,11914,2745,13115
Kribi,8591,5435,10662,8592,4222,10520,4045,9028,9421,4904,7856,4364,11244,11348,4418,5246,10382,6733,10686,6882,8074,10577,5397,4623,8869,4605,10061,5141,10884,7794,5530,2647,10664,8666,6361,3784,9420,10653,10310,5170,,4601,10518,10655,10933,,8687,8750,9413,4323,,7520,4551,8661,10243,5320,9357,5906,7860,2954,4637,5349,7157,8693,6353,10881,3771,10937,10459,4407,10537,4401,4343,11153,10943,6366,5238,9512,10883,2775,10975,7454,4505,10771,6906,5465,4390,10891,9524,8307,3530,4131,4559,5039,10569,10821,8279,6463,5559,10684,3879,9813,4743,5172,5389,4919,8330,5186,10793,6327,5743,10169,11090,8603,5806,10888,4225,10549,11442,3058,215,7519,5072,4893,4305,8737,7490,11072,7324,5121,10613,6138,7222,4184,10985,5697,10313,4802,6356,6444,7624,9338,10459,5425,10143,5539,4130,2323,3783,10770,7859,3932,4511,3506,3284,7498,9305,10537,7561,10513,6939,8858,10979,5248,5196,6248,2872,9340,4113,8463,,5204,10895,9267,7918,5173,9603,4363,6395,4806,10768,9170,5306,4447,9949,8026,7232,10423,7467,9435,10394,3530,10707,7586,3823,8488,4340,10882,6505,11242,7523,6026,9305,8589,7544,8631,6481,10811,9562,10683,5545,7484,7977,11006,4516,7853,8648,10770,10654,7817,4826,10571,8581,7734,4439,229,5441,6103,6168,8536,4394,3519,10351,7330,5342,4726,10548,10298,8337,10505,4205,0,5417,6363,4855,5500,10009,10664,9850,10352,8815,8446,5232,10575
Damietta,13269,207,14362,13271,1570,14425,1575,13706,14100,4594,12534,5351,13808,13566,3120,1295,14529,8883,14297,11561,12753,14838,4971,3324,13547,3307,14739,1190,14013,12472,182,7325,14338,13344,6687,1672,14099,14973,14969,601,5355,5291,14423,14266,14072,,13366,13429,14091,5126,5710,12199,1276,13339,14902,4022,14035,4607,12539,4929,5329,4051,11835,13371,6680,14010,1679,14038,14520,1470,14922,1435,3044,13756,14082,6692,5840,12886,14012,7454,13984,12132,7231,15091,7716,6274,1450,14021,14202,9116,2026,6814,3261,590,11378,15141,12957,6790,283,14295,2581,10623,9421,4929,5342,775,9140,4943,15113,7137,4445,14847,13821,13282,4540,14017,1573,14940,13586,5425,5287,12198,1120,9571,5181,13415,12168,13830,8387,4867,14453,6464,8031,8862,13982,1150,14859,5462,6683,6771,12302,14016,14520,6235,14821,,1320,7010,1671,14143,12537,1648,3213,6111,2148,12176,13983,14798,12239,14772,5673,13537,13886,1297,6016,6575,2623,14018,2814,13141,,1253,14024,13945,12596,4930,14281,7090,6722,924,14142,9979,758,997,14627,12704,11910,14647,12145,14113,14539,1902,14318,12264,6441,13166,3041,14012,9076,13734,12202,6353,13983,13267,12223,13309,6807,14058,14132,14294,4246,12163,12655,14105,913,12531,13326,14143,14354,12495,3528,14451,13259,12413,3141,5221,50,4837,6495,13214,3127,2185,15029,12008,134,7498,14427,14976,13015,14471,2907,5422,0,6689,3557,5602,14687,14338,10659,15030,13493,13124,1280,14835
Port Arthur,11746,6704,9685,13742,5491,9748,5314,11035,10981,2359,12268,2245,9131,8889,4864,6515,9852,4205,9620,12032,13224,10161,3174,5068,14018,5051,10096,6410,9336,12114,6799,7796,9660,13815,71,5053,10980,10296,10292,6439,6296,1838,9745,9588,9394,,11594,11311,10991,2122,6651,11855,5820,11182,10224,5472,11395,6058,13010,3847,1804,5501,12306,11599,10,9333,5039,9361,9843,5675,10244,5670,4656,9079,9404,77,1257,8314,9335,7925,9307,12603,6483,10414,3038,1597,5659,9343,9800,4439,4731,6066,5005,6308,6701,10464,13428,252,6828,9617,4575,5945,9892,2161,1804,6188,4462,2174,10436,2459,5895,10219,9144,11710,5450,9340,5494,10263,8909,4670,6228,11854,6340,10043,2150,12270,11830,9153,3710,2323,9775,477,3354,9334,9304,6966,10181,1650,6,357,12773,11190,9843,1557,10271,6807,5399,7509,5052,9466,12270,5200,4957,5363,4665,12632,11061,10121,12711,10094,6581,14008,9209,6517,1580,144,4403,11192,4800,13612,,6473,9347,11264,13067,2161,10683,6342,126,6075,9464,5302,6574,5716,10505,12144,12382,9970,12419,10946,9861,4799,9641,12311,5693,11038,4653,9334,4399,9056,11858,700,11061,13739,12694,11737,522,9381,9455,9617,5697,12634,12157,9428,5785,13003,11093,9466,9677,12966,5080,9773,13730,12884,4715,6162,6710,5745,393,13685,4503,4603,15500,12479,6611,6750,9750,15448,11135,9794,4799,6363,6686,0,5286,1357,10555,9660,5982,15502,13964,11443,6500,10158
Wilhelmshaven,12709,3598,13178,12710,2386,13241,2208,13146,13539,2925,11974,4333,12624,12382,518,3409,13345,7699,13113,11000,12192,13654,3044,328,12987,383,13589,3304,12829,11912,3693,6765,13154,12784,5284,1947,13538,13789,13785,3334,4794,4142,13239,13082,12888,,12805,12868,13531,4047,5150,11638,2714,12779,13718,659,13475,1244,11978,4266,4180,688,11275,12811,5276,12826,1934,12854,13336,2570,13738,2564,793,12572,12898,5289,4585,11807,12828,6893,12800,11572,6636,13907,6532,5090,2554,12837,13294,7932,1625,6218,399,3202,10194,13957,12397,5386,3722,13111,1045,9439,8861,3266,3731,3082,7956,3280,13929,5953,1082,13712,12638,12721,1293,12833,2389,13756,12402,4824,4727,11637,3235,9011,4118,12855,11608,12646,7203,3202,13269,5060,6847,8302,12798,3860,13675,4278,5279,5367,11742,13456,13336,5051,13764,3702,2293,6450,1947,12959,11977,2095,389,5516,1691,11616,13423,13614,11679,13588,2427,12976,12702,3412,4845,5171,2024,13457,1048,12581,,3367,12840,13385,12036,3267,13721,6495,5318,2970,12958,8795,3469,2610,13998,12144,11350,13463,11585,13553,13355,1694,13134,11704,5846,12606,790,12828,7892,12550,11641,4949,13423,12707,11662,12749,5404,12874,12948,13110,883,11602,12095,12921,2679,11971,12766,12959,13170,11935,363,13267,12699,11852,894,4661,3604,1591,5091,12654,1025,1431,14469,11448,3505,6903,13243,14416,12455,13287,914,4861,3581,5286,0,4025,14049,13154,9475,14470,12933,12564,3395,13651
Elba,11753,5610,9692,13103,4397,9755,4220,11043,10989,1161,12275,1718,9139,8896,3689,5421,9859,4213,9628,11393,12585,10168,1976,3893,13380,3875,10103,5316,9343,12121,5705,7158,9668,13177,1355,3959,10987,10303,10299,5345,5432,1218,9753,9596,9402,,11602,11318,10999,1465,5788,11862,4726,11189,10232,4212,11402,4797,12371,3229,1185,4241,11668,11607,1347,9341,3946,9368,9850,4582,10252,4576,3468,9086,9412,1360,1090,8321,9342,7286,9315,11965,5854,10421,3046,1604,4565,9351,9808,4446,3636,5436,3830,5214,6708,10472,12790,1457,5734,9625,3433,5953,9254,957,596,5094,4470,971,10444,2467,4635,10227,9152,11717,4269,9347,4400,10271,8917,4041,5365,11861,5247,9404,1526,12278,11837,9161,3718,1120,9783,1131,3361,8695,9312,5872,10189,1199,1350,1438,12135,11198,9850,1565,10279,5714,4305,6864,3958,9473,12278,4107,3782,4733,3598,12009,11069,10128,12072,10102,5399,13369,9216,5423,1449,1242,3385,11200,3656,12974,,5379,9354,11272,12429,958,10691,5712,1389,4981,9472,5310,5481,4622,10512,12152,11743,9978,11978,10953,9869,3705,9648,12097,5063,11046,3465,9342,4406,9064,11866,1020,11069,13100,12055,11744,1475,9389,9462,9625,4436,11996,12165,9435,4691,12364,11101,9473,9684,12328,3820,9781,13092,12245,3527,5299,5616,4563,1162,13047,3322,3497,14862,11841,5517,6120,9758,14809,11143,9802,3642,5500,5592,1357,4025,0,10563,9668,5990,14863,13326,11451,5407,10166
Fujian,1704,14694,1054,5677,13482,885,13304,2261,844,11331,2157,10186,1609,1713,13624,14505,780,10180,1088,3909,5159,901,12099,13829,5953,13811,546,14400,1298,2516,14789,7443,1020,5750,10564,13043,843,973,630,14430,10060,9965,883,1056,1297,,1552,1555,854,10184,9465,3084,13810,1989,563,14265,1259,14850,4943,11340,9935,14294,4214,1557,10556,1296,13030,1301,808,13666,857,13660,13438,1518,1308,10569,9552,5089,1297,7265,1340,3623,11187,1091,9739,8968,13650,1306,3400,6210,12789,11109,13765,14298,4589,1141,5363,10649,14818,1085,13138,5208,7451,11164,10878,14178,6198,11177,1113,8132,14688,488,1516,1594,14325,1302,13485,869,1799,10984,10084,3083,14331,7601,10167,2154,3100,1499,10320,11327,1005,10430,7220,6898,1349,14956,633,9817,10559,10620,4694,1055,808,9008,456,14798,13389,7709,13043,1182,2160,13191,13717,10917,12543,2521,983,861,4631,836,15455,5943,1406,14507,9281,10451,12131,1057,13372,5547,,14463,1309,1129,3559,11164,545,11045,10590,14065,1181,5501,14565,13706,132,2034,3619,810,2638,808,780,12790,1105,2549,11092,2715,13435,1297,10037,1610,3087,10359,983,5674,4615,1621,10652,1227,3943,1085,14490,3601,2046,1362,13775,4935,2225,1183,1046,3619,13873,962,5665,4815,13498,10069,14700,14620,10414,5620,13312,12779,7435,4400,14601,10728,940,7383,2343,862,13464,10003,14676,10566,14061,10574,0,1020,5023,7437,5899,1880,14491,898
Samcheog,2351,14360,417,6332,13147,243,12970,2738,1499,10436,2813,9291,,797,12729,14171,511,9782,494,4565,5815,601,11204,12934,6609,12916,738,14066,794,3171,14455,8099,0,6406,9669,12709,1498,736,732,14095,10715,9070,241,505,,,2200,2202,1510,9289,10120,3731,13476,2518,665,13370,1915,13955,5598,10901,9040,13399,4870,2205,9661,791,12696,,283,13332,685,13326,12543,602,,9674,8657,5255,793,7921,,4279,11294,854,8847,8074,13315,802,3651,5296,12390,11316,12870,13964,3674,905,6019,9754,14484,493,12343,4292,8106,10269,9983,13844,5284,10282,877,7231,13793,660,872,2250,13430,798,13150,704,,11639,10740,3730,13997,8257,9272,2810,3747,881,9494,10432,365,9535,6319,7554,,14622,622,8922,9664,9726,5350,1711,283,8113,712,14464,13055,8364,12708,678,2815,12857,12822,11573,12279,3177,1631,561,5287,535,14560,6599,902,14173,8386,9556,11936,1712,12574,6203,,14129,805,1784,4214,10269,1201,11152,9695,13731,677,4585,14231,13372,978,2689,4275,,3294,1463,324,12455,469,3205,11733,3244,12540,793,9821,694,3734,9465,1631,6329,5270,2277,9757,722,4191,493,13595,4256,2702,,13441,5591,2754,678,410,4275,12978,321,6321,5471,12603,10725,14366,13725,9519,6276,12417,12283,8091,5056,14267,10835,321,8038,2872,234,12626,10658,14342,9671,13167,9679,1020,0,4107,8092,6555,2528,14157,599
Prince Rupert,6308,10682,4195,10307,9469,4194,9291,6142,5493,6758,6787,5612,3560,3339,9051,10493,4362,6225,4130,8539,9789,4607,7526,9255,10584,9238,4609,10388,3844,6990,10777,11172,4107,10381,5990,9031,5492,4743,4738,10417,9790,5392,4192,4099,3841,,6156,6030,5504,5611,10109,7353,9797,6115,4671,9691,5909,10277,9573,7223,5362,9721,8845,6161,5983,3841,9017,3808,4289,9653,4691,9647,8865,3525,3851,5996,4978,6470,3843,11301,3754,8254,8999,4861,5176,4395,9637,3851,5927,1612,8712,9021,9192,10285,913,4911,9994,6076,10806,4128,8665,242,12081,6590,6304,10165,1600,6604,4883,3560,10115,4666,3637,6236,9752,3848,9472,4710,3338,8046,9723,7352,10318,12231,5594,6796,7395,3646,5838,6753,4286,5857,2648,11529,3751,10944,4628,5244,5986,6047,9324,5704,4289,4434,4718,10785,9376,10885,9030,3977,6790,9178,9144,8739,8601,7151,5587,4567,9262,4541,10882,10573,3717,10495,4708,5878,8258,5706,8896,10178,,10451,3855,5778,8189,6591,5195,8857,6017,10053,3976,753,10552,9694,4979,6664,8249,4361,7265,5457,4308,8777,4151,7175,9069,6823,8862,3842,6358,3507,7357,5786,5587,10304,9245,6263,6079,3892,6298,4127,9916,8231,6677,3857,9762,9566,6332,3977,4187,8250,9300,4272,10296,9446,8925,9657,10688,10046,5841,10251,8738,8604,12065,9030,10588,8540,4260,12013,6450,4241,8947,9857,10664,5993,9488,6000,5023,4107,0,12067,10530,6254,10478,4605
Suez,6058,15055,8108,3039,13842,7967,13665,7407,6868,14514,5303,13396,8691,8795,14038,14866,7829,12971,8133,3565,2499,8024,15017,14243,3316,14225,7507,14761,8330,5969,15150,7804,8111,3113,15511,13404,6867,8100,7757,14790,10420,13754,7965,8101,8379,,6154,6723,6859,13483,9825,6601,14171,7040,7690,14940,6803,15526,2827,11700,13782,14969,3275,6159,15503,8328,13391,8383,7906,14027,7984,14021,13963,8600,8390,15516,14312,9868,8329,7626,8422,4684,11708,8218,14103,14497,14010,8338,8186,13229,13149,11470,14179,14659,11652,8268,2711,15596,15179,8130,13499,12271,7811,14740,14883,14539,13216,14754,8240,15143,15363,7616,8536,6050,15425,8335,13845,7995,8889,11344,10445,6600,14692,7962,13419,6183,6572,8519,13562,14714,8060,15377,14231,7259,8431,15317,7760,13930,15506,15568,3079,6784,7906,14458,7589,15159,13750,8069,13403,8216,5306,13552,14131,11278,12904,4945,6774,7984,3007,7960,16559,1581,8426,14868,14228,15399,12492,6786,13733,2910,,14824,8342,6714,5148,14741,7049,11566,15538,14426,8215,12544,14926,14067,7395,5472,4462,7869,5628,6881,7841,13150,8154,5761,11453,7176,13960,8329,12743,8689,6604,15296,6774,3036,3116,6077,15599,8257,9231,8130,15165,4715,5423,8453,14136,2811,7078,8216,8101,5047,14446,8018,3028,2908,14059,10430,15061,15723,15361,2983,14014,13139,23,3132,14962,11718,7995,305,6871,7951,13825,10363,15037,15513,14475,14875,7455,8111,12086,0,3262,6746,14851,8021
Mina Al Ahmadi,4514,13511,6565,254,12299,6423,12121,5864,5325,12970,3759,11852,7147,7251,12495,13322,6285,11427,6589,2021,796,6480,13473,12699,177,12681,5964,13217,6787,4426,13606,6260,6567,287,13967,11860,5323,6556,6213,13247,8877,12210,6421,6558,6836,,4610,5180,5316,11940,8282,5057,12627,5496,6146,13396,5260,13982,1139,10157,12238,13426,1732,4616,13960,6784,11847,6840,6363,12483,6440,12477,12419,7056,6846,13973,12768,8324,6786,6082,6878,3140,10164,6674,12560,12953,12467,6794,6642,11685,11606,9926,12636,13115,10108,6724,605,14053,13635,6587,11955,10727,6268,13197,13339,12995,11673,13210,6696,13599,13820,6072,6993,4506,13882,6791,12302,6452,7345,9801,8901,5056,13148,6418,11875,4640,5028,6975,12018,13170,6516,13833,12687,5715,6888,13773,6216,12387,13963,14024,1516,5241,6363,12914,6046,13615,12206,6526,11860,6673,3762,12008,12588,9734,11360,3401,5231,6440,1444,6416,15015,1752,6882,13324,12684,13855,10948,5243,12189,459,,13280,6798,5170,3604,13197,5506,10022,13994,12882,6671,11000,13382,12523,5852,3929,2919,6326,4084,5338,6297,11607,6610,4217,9909,5633,12416,6785,11200,7145,5060,13752,5231,361,1553,4534,14056,6714,7687,6586,13621,3171,3880,6909,12592,1117,5534,6673,6557,3503,12902,6474,267,1307,12515,8886,13517,14180,13817,396,12470,11596,3245,1588,13418,10174,6451,3192,5327,6408,12281,8820,13493,13969,12932,13331,5912,6567,10542,3246,0,5203,13308,6478
